CustomerKey,GeographyKey,FirstName,LastName,Gender,DateFirstPurchase,City
24359,383,Zachary,Shan,M,2013-05-05,West Covina
24360,14,Carolyn,Diaz,F,2012-11-04,Rhodes
24361,20,Francisco,Rodriguez,M,2012-11-13,Brisbane
24362,36,Marc,Vazquez,M,2012-11-11,Melton
24363,4,Amanda,Coleman,F,2014-01-22,Goulburn
24364,28,Henry,Prasad,M,2012-11-08,Cloverdale
24365,26,Mallory,Navarro,F,2012-11-14,Rockhampton
24366,11,Melvin,Luo,M,2012-11-24,North Ryde
24367,37,Ross,Sara,M,2012-11-25,Seaford
24368,37,Ebony,Prasad,F,2012-11-03,Seaford
24369,5,Chelsea,Lopez,F,2013-10-28,Lane Cove
24370,33,Nathan,West,M,2013-08-22,Cranbourne
24371,37,Leslie,Navarro,F,2012-11-05,Seaford
24372,32,Teresa,Jimenez,F,2012-11-20,Bendigo
24373,35,Steven,Reed,M,2013-07-30,Melbourne
24374,15,Eugene,Ma,M,2014-01-27,Silverwater
24375,11,Pamela,Schmidt,F,2013-04-08,North Ryde
24376,20,Tommy,Black,M,2013-12-07,Brisbane
24377,35,Richard,Wood,M,2012-11-16,Melbourne
24378,13,Brandi,Jiménez,F,2012-11-27,Port Macquarie
24379,20,Noah,Jenkins,M,2013-04-24,Brisbane
24380,39,Maurice,Yuan,M,2013-08-07,Sunbury
24381,15,Danny,Serrano,M,2012-11-18,Silverwater
24382,33,Patrick,Sanchez,M,2013-07-26,Cranbourne
24383,205,Ronald,Prasad,M,2013-08-14,Lieusaint
24384,189,Kenneth,Pal,M,2013-09-27,Roubaix
24385,311,Summer,Perez,F,2013-12-22,Concord
24386,71,Isabella,Walker,F,2011-12-17,Westminster
24387,298,Elijah,Mitchell,M,2013-12-25,Bellflower
24388,626,Maria,Campbell,F,2013-12-07,Lynnwood
24389,548,Xavier,Carter,M,2013-02-14,Salem
24390,609,Carolyn,Prasad,F,2013-06-21,Bellingham
24391,372,Marissa,Washington,F,2013-05-30,Spring Valley
24392,49,Molly,Prasad,F,2011-12-17,Cliffside
24393,616,Joseph,Johnson,M,2013-02-07,Everett
24394,303,Drew,Raji,M,2013-07-01,Camarillo
24395,311,Alison,Raji,F,2013-03-31,Concord
24396,311,Robyn,Navarro,F,2013-04-26,Concord
24397,312,Henry,Raman,M,2013-03-02,Coronado
24398,345,Brandon,Davis,M,2013-04-18,Newport Beach
24399,54,Katherine,Sanchez,F,2013-03-28,N. Vancouver
24400,642,Kaitlyn,Parker,F,2013-12-15,Tacoma
24401,298,Douglas,Rana,M,2013-07-30,Bellflower
24402,385,Devin,Alexander,M,2013-12-18,Woodland Hills
24403,347,Gabriel,Wright,M,2013-01-06,Novato
24404,302,Bryant,Chapman,M,2013-01-22,Burlingame
24405,302,Tara,Rai,F,2013-01-22,Burlingame
24406,307,Reginald,Vazquez,M,2013-12-20,Chula Vista
24407,314,Makayla,Peterson,F,2013-11-13,Daly City
24408,314,Jordan,Diaz,M,2013-11-27,Daly City
24409,329,Jackson,Hernandez,M,2013-12-21,Imperial Beach
24410,648,Sara,Sanders,F,2013-11-08,Yakima
24411,300,Johnathan,Sanchez,M,2013-03-22,Beverly Hills
24412,312,Angelica,Patterson,F,2013-05-06,Coronado
24413,329,Nathan,Lewis,M,2013-01-12,Imperial Beach
24414,335,Adam,Edwards,M,2013-01-20,Lemon Grove
24415,54,Kaylee,Ward,F,2013-02-10,N. Vancouver
24416,548,Oscar,Jenkins,M,2013-08-29,Salem
24417,359,Christopher,Harris,M,2013-01-08,San Diego
24418,66,Brandon,Garcia,M,2011-12-17,Sooke
24419,299,Kaylee,Rivera,F,2013-04-27,Berkeley
24420,633,Marcus,Price,M,2013-01-23,Puyallup
24421,631,Seth,Kelly,M,2013-01-26,Olympia
24422,311,Thomas,Lal,M,2013-04-21,Concord
24423,338,Alyssa,Harris,F,2013-03-28,Los Angeles
24424,383,Morgan,Russell,F,2013-03-21,West Covina
24425,611,Chloe,Ward,F,2013-01-04,Bremerton
24426,300,Jordan,Russell,M,2013-10-21,Beverly Hills
24427,309,Evelyn,Fernandez,F,2013-01-18,City Of Commerce
24428,312,Hailey,Price,F,2013-11-19,Coronado
24429,637,Isabelle,Hughes,F,2013-02-17,Seattle
24430,311,Dalton,Long,M,2013-05-29,Concord
24431,62,Abigail,Morgan,F,2011-12-10,Royal Oak
24432,358,Dalton,Reed,M,2013-05-10,San Carlos
24433,338,Luis,Simmons,M,2013-01-25,Los Angeles
24434,635,Jordan,Butler,M,2013-01-08,Renton
24435,536,Mariah,Hughes,F,2013-04-18,Beaverton
24436,326,Jennifer,Hernandez,F,2013-02-25,Grossmont
24437,345,Nicole,Blue,F,2013-02-21,Newport Beach
24438,626,Xavier,Robinson,M,2014-01-16,Lynnwood
24439,616,Xavier,Watson,M,2013-08-31,Everett
24440,336,Jordyn,Hughes,F,2013-04-24,Lincoln Acres
24441,648,Tristan,Bryant,M,2013-05-30,Yakima
24442,488,Briana,Gutierrez,F,2013-08-25,Biloxi
24443,307,Edgar,Suri,M,2014-01-06,Chula Vista
24444,326,Elijah,Griffin,M,2013-06-06,Grossmont
24445,383,Lauren,Brooks,F,2013-05-30,West Covina
24446,299,Brianna,Robinson,F,2013-06-16,Berkeley
24447,298,Cody,Morgan,M,2013-03-05,Bellflower
24448,623,Amanda,Lopez,F,2013-10-05,Kirkland
24449,347,Melanie,Simmons,F,2013-05-14,Novato
24450,638,Isabel,Long,F,2013-03-17,Sedro Woolley
24451,637,Bailey,Morgan,F,2013-04-13,Seattle
24452,609,Megan,Coleman,F,2013-03-06,Bellingham
24453,10,Cassie,Yuan,F,2013-10-19,Newcastle
24454,22,Carol,Zhou,F,2013-06-11,East Brisbane
24455,33,Alejandro,Chander,M,2013-04-15,Cranbourne
24456,13,Danny,Ruiz,M,2013-07-23,Port Macquarie
24457,7,Meghan,Alonso,F,2012-11-02,Malabar
24458,40,Frederick,Rodriguez,M,2012-11-08,Warrnambool
24459,21,Kristin,Carson,F,2012-11-19,Caloundra
24460,27,Willie,Nara,M,2012-11-17,Townsville
24461,18,Ruth,Sai,F,2012-11-18,Sydney
24462,19,Donald,Fernandez,M,2012-11-17,Wollongong
24463,6,Kristen,Zheng,F,2012-12-07,Lavender Bay
24464,10,Joanna,Torres,F,2013-06-14,Newcastle
24465,35,Tara,Andersen,F,2012-11-28,Melbourne
24466,21,Alexa,Travers,F,2012-12-01,Caloundra
24467,14,Susan,He,F,2012-12-08,Rhodes
24468,33,Whitney,Patel,F,2012-11-28,Cranbourne
24469,14,Roger,Andersen,M,2013-02-16,Rhodes
24470,16,Clarence,Lal,M,2013-05-01,Springwood
24471,33,Ricardo,Chande,M,2013-04-01,Cranbourne
24472,11,Jake,He,M,2013-12-16,North Ryde
24473,19,Marco,Rana,M,2013-08-29,Wollongong
24474,18,Rosa,Guo,F,2012-12-04,Sydney
24475,32,Gilbert,Zhou,M,2012-12-22,Bendigo
24476,33,Jared,Brooks,M,2012-11-28,Cranbourne
24477,29,Warren,Zeng,M,2012-12-26,Findon
24478,4,Lindsay,Sharma,F,2012-12-14,Goulburn
24479,7,Desirée,Moreno,F,2014-01-17,Malabar
24480,36,Kelli,Liu,F,2012-12-08,Melton
24481,23,Dennis,Sun,M,2012-12-11,Gold Coast
24482,36,Roy,Ramos,M,2012-12-18,Melton
24483,2,Arthur,Kapoor,M,2013-09-16,Coffs Harbour
24484,28,Chad,Anand,M,2012-11-28,Cloverdale
24485,2,Franklin,Ma,M,2012-12-23,Coffs Harbour
24486,307,Rafael,Zeng,M,2013-02-01,Chula Vista
24487,55,Samantha,Harris,F,2013-08-23,Newton
24488,68,Gavin,Gonzales,M,2013-12-22,Vancouver
24489,50,Shelby,Murphy,F,2013-04-13,Haney
24490,611,Dwayne,Suarez,M,2013-09-18,Bremerton
24491,66,Kaitlyn,Russell,F,2011-12-17,Sooke
24492,334,Devin,Lopez,M,2013-03-03,Lakewood
24493,55,Seth,Bennett,M,2011-12-02,Newton
24494,2,Rafael,Zhou,M,2013-01-31,Coffs Harbour
24495,25,Kellie,Ortega,F,2014-01-14,Hervey Bay
24496,66,Katelyn,Mitchell,F,2011-12-04,Sooke
24497,632,Abigail,James,F,2013-02-04,Port Orchard
24498,552,Angela,Washington,F,2013-06-10,W. Linn
24499,372,Olivia,Lewis,F,2013-05-21,Spring Valley
24500,633,Seth,Johnson,M,2013-06-12,Puyallup
24501,50,Victoria,Garcia,F,2011-12-27,Haney
24502,13,Deb,Price,M,2012-12-06,Port Macquarie
24503,4,Laura,Ma,F,2012-12-17,Goulburn
24504,5,Eddie,Navarro,M,2012-12-12,Lane Cove
24505,30,Clifford,Gonzalez,M,2012-12-18,Perth
24506,38,Jaime,Muñoz,F,2012-12-10,South Melbourne
24507,614,Madison,Garcia,F,2013-09-14,Edmonds
24508,545,Alex,Phillips,M,2013-10-16,Milwaukie
24509,641,Emma,Long,F,2013-11-07,Spokane
24510,644,Christian,Martinez,M,2013-10-03,Walla Walla
24511,553,Logan,Hall,M,2013-08-28,Woodburn
24512,302,Adrienne,Jiménez,F,2013-07-13,Burlingame
24513,310,Alejandro,Deng,M,2013-04-11,Colma
24514,339,Jesse,Phillips,M,2013-07-18,Mill Valley
24515,359,Ian,Jones,M,2013-12-20,San Diego
24516,310,Rachel,Moore,F,2013-02-08,Colma
24517,314,Brandon,Harris,M,2013-12-29,Daly City
24518,334,Stephanie,Allen,F,2013-07-07,Lakewood
24519,355,Carlos,King,M,2013-10-06,Redwood City
24520,301,Joseph,Wilson,M,2013-06-28,Burbank
24521,623,Jordyn,Wood,F,2013-02-16,Kirkland
24522,369,Alex,Perez,M,2013-02-04,Santa Monica
24523,310,Mariah,Coleman,F,2013-02-07,Colma
24524,311,Megan,Lewis,F,2013-09-16,Concord
24525,51,James,Nelson,M,2013-03-11,Langford
24526,335,Julian,Barnes,M,2013-02-25,Lemon Grove
24527,368,Gavin,Coleman,M,2013-02-27,Santa Cruz
24528,310,Katherine,Hernandez,F,2013-02-04,Colma
24529,299,Jillian,Martinez,F,2013-02-04,Berkeley
24530,612,Franklin,She,M,2013-05-01,Burien
24531,151,Andres,Xie,M,2013-07-19,Paderborn
24532,176,Phillip,Perez,M,2013-11-03,Stuttgart
24533,237,Blake,Long,M,2013-12-30,Esher-Molesey
24534,258,Alisha,Luo,F,2013-03-03,Maidenhead
24535,188,David,Shepard,F,2013-07-14,Roncq
24536,133,Cynthia,Perez,F,2013-06-01,Kassel
24537,254,Cynthia,Saunders,F,2013-03-01,London
24538,215,Latasha,Diaz,F,2013-11-26,Colombes
24539,209,Colin,Zheng,M,2013-04-21,Versailles
24540,234,Janet,Martin,F,2013-06-09,Bury
24541,271,Janet,Sheperdigian,M,2013-12-18,Warrington
24542,194,Arturo,Liang,M,2013-12-03,Paris
24543,218,Arthur,Moreno,M,2013-06-23,Sèvres
24544,123,Kellie,Romero,F,2013-03-08,Berlin
24545,271,Douglas,Raman,M,2013-09-26,Warrington
24546,267,Adam,Hughes,M,2013-04-15,Runcorn
24547,156,Dana,Gomez,F,2013-06-24,Braunschweig
24548,160,Crystal,Liu,F,2013-05-19,Paderborn
24549,230,Darryl,Li,M,2013-04-25,Berkshire
24550,247,Randy,Ma,M,2013-02-04,London
24551,220,Molly,Malhotra,F,2013-02-25,Bobigny
24552,222,Ross,Carlson,M,2013-12-03,Pantin
24553,120,Michele,Ashe,F,2013-12-23,Hof
24554,256,Deanna,Fernandez,F,2013-08-12,London
24555,263,Lacey,Chande,F,2013-08-11,Oxford
24556,217,Claudia,Yang,F,2013-06-23,Paris La Defense
24557,275,Franklin,Lin,M,2013-05-29,Wokingham
24558,231,Savannah,Brooks,F,2013-04-28,Billericay
24559,226,Adrienne,Suarez,F,2013-09-30,Cergy
24560,184,Veronica,Fernandez,F,2013-12-20,Metz
24561,174,Megan,Sherman,M,2013-02-07,Saarbrücken
24562,147,Ricky,Rubio,M,2013-10-03,Hamburg
24563,133,Adriana,Rodriguez,F,2013-07-26,Kassel
24564,128,Johnny,Andersen,M,2013-10-02,Dresden
24565,135,Theodore,Navarro,M,2013-07-16,Salzgitter
24566,277,Kara,Nara,F,2013-11-21,York
24567,199,Alison,Deng,F,2013-03-20,Paris
24568,238,Jose,Mitchell,M,2013-07-10,Gateshead
24569,262,Bob,Gonzalez,M,2013-05-28,Oxford
24570,220,Karen,Guo,F,2013-11-24,Bobigny
24571,211,Roberto,Navarro,M,2013-12-28,Les Ulis
24572,154,Carolyn,Martinez,F,2013-04-16,Bonn
24573,248,Colin,Rai,M,2013-05-20,London
24574,240,Alison,Yuan,F,2013-08-07,High Wycombe
24575,241,Arturo,Zhu,M,2013-12-09,Kirkby
24576,243,Jake,Hu,M,2013-07-11,Leeds
24577,276,Gilbert,Lal,M,2013-05-21,Woolston
24578,223,Meredith,Lopez,F,2013-11-06,Saint-Denis
24579,155,Trevor,Alexander,M,2013-12-16,Bottrop
24580,161,Wesley,Zhao,M,2013-08-23,Solingen
24581,262,Reginald,Diaz,M,2013-10-28,Oxford
24582,276,Marie,Sai,F,2013-06-12,Woolston
24583,277,Roy,Chandra,M,2013-06-16,York
24584,14,Ronnie,Liang,M,2013-06-06,Rhodes
24585,32,Harold,Patel,M,2012-12-18,Bendigo
24586,23,Jerry,Luo,M,2012-12-10,Gold Coast
24587,20,Suzanne,Sun,F,2012-12-22,Brisbane
24588,6,Kathryn,Becker,F,2013-07-20,Lavender Bay
24589,22,Laura,Zhao,F,2013-03-20,East Brisbane
24590,19,Diana,Alonso,F,2012-12-10,Wollongong
24591,27,Derek,Pal,M,2013-08-05,Townsville
24592,29,Jay,Martinez,M,2012-12-12,Findon
24593,18,Destiny,Watson,F,2014-01-19,Sydney
24594,23,Franklin,Yuan,M,2013-02-27,Gold Coast
24595,5,Kelvin,Wu,M,2013-04-04,Lane Cove
24596,19,Heather,Zhao,F,2012-12-05,Wollongong
24597,18,Lee,Dominguez,M,2012-12-07,Sydney
24598,31,Irma,Sherwood,M,2012-12-04,Hobart
24599,37,Virginia,Garcia,F,2013-08-13,Seaford
24600,34,Lisa,Li,F,2013-09-30,Geelong
24601,34,Natasha,Munoz,F,2012-12-03,Geelong
24602,11,Preston,Garcia,M,2012-12-27,North Ryde
24603,25,Jake,Zhu,M,2013-10-16,Hervey Bay
24604,18,Melvin,Rai,M,2012-12-25,Sydney
24605,27,Roger,Wang,M,2012-12-13,Townsville
24606,36,Cassie,Nath,F,2012-01-21,Melton
24607,26,Kristine,Ruiz,F,2013-09-05,Rockhampton
24608,24,Katrina,Nara,F,2012-01-15,Hawthorne
24609,34,Jenny,Zhang,F,2012-02-14,Geelong
24610,3,Troy,Kapoor,M,2013-09-10,Darlinghurst
24611,28,Pedro,Suarez,M,2012-02-03,Cloverdale
24612,40,Devon,Chander,M,2012-02-17,Warrnambool
24613,36,Stacy,Serrano,F,2012-03-16,Melton
24614,37,Lindsey,Raje,F,2012-03-19,Seaford
24615,35,Dwayne,Ortega,M,2012-03-29,Melbourne
24616,358,Zoe,Cook,F,2013-08-08,San Carlos
24617,612,Kelsey,She,F,2013-05-03,Burien
24618,307,Brett,Gonzalez,M,2013-06-13,Chula Vista
24619,316,Shelby,Kelly,F,2013-03-14,El Cajon
24620,322,Olivia,Morgan,F,2013-10-27,Fremont
24621,49,Chad,Shan,M,2013-05-22,Cliffside
24622,553,Blake,Hall,M,2013-05-23,Woodburn
24623,609,Beth,Torres,F,2014-01-13,Bellingham
24624,322,Allison,Murphy,F,2013-07-13,Fremont
24625,49,Yolanda,Nath,F,2013-10-04,Cliffside
24626,336,Seth,Bryant,M,2013-08-16,Lincoln Acres
24627,53,Eric,Edwards,M,2013-07-14,Metchosin
24628,336,David,Walker,M,2013-11-12,Lincoln Acres
24629,348,Seth,Perry,M,2013-05-02,Oakland
24630,71,Brianna,Howard,F,2013-05-29,Westminster
24631,310,Hannah,Powell,F,2013-11-19,Colma
24632,644,Catherine,James,F,2013-06-28,Walla Walla
24633,552,Xavier,Cook,M,2013-06-04,W. Linn
24634,611,Crystal,He,F,2013-10-10,Bremerton
24635,361,Gabrielle,Rogers,F,2014-01-25,San Gabriel
24636,542,Anna,Ward,F,2013-11-19,Lake Oswego
24637,64,Nathan,Flores,M,2013-11-09,Shawnee
24638,348,Julia,Lopez,F,2013-11-04,Oakland
24639,50,Ian,Moore,M,2013-12-01,Haney
24640,300,Lisa,Yang,F,2013-06-18,Beverly Hills
24641,331,Sarah,Powell,F,2013-06-04,La Jolla
24642,552,Edward,Russell,M,2013-08-29,W. Linn
24643,374,Jada,Campbell,F,2013-07-07,Torrance
24644,316,Samuel,Johnston,M,2013-05-31,El Cajon
24645,612,Bryce,Murphy,M,2013-06-26,Burien
24646,62,Juan,Murphy,M,2011-12-21,Royal Oak
24647,53,Jose,Simmons,M,2013-11-01,Metchosin
24648,326,Amanda,King,F,2013-05-16,Grossmont
24649,53,Aaron,Washington,M,2013-06-04,Metchosin
24650,336,Julia,Baker,F,2013-09-03,Lincoln Acres
24651,631,Dakota,Alexander,M,2013-06-06,Olympia
24652,614,Luke,Butler,M,2013-02-01,Edmonds
24653,626,Victoria,Barnes,F,2013-07-29,Lynnwood
24654,329,Paige,Simmons,F,2013-07-10,Imperial Beach
24655,301,Taylor,Sanders,F,2013-09-20,Burbank
24656,310,Julia,Moore,F,2013-05-20,Colma
24657,642,Alyssa,Brooks,F,2013-11-27,Tacoma
24658,642,Jenna,Perez,F,2013-05-22,Tacoma
24659,66,Kaitlyn,Hill,F,2013-09-27,Sooke
24660,383,Anna,Perry,F,2013-02-01,West Covina
24661,50,Madison,Jones,F,2011-12-02,Haney
24662,372,Arianna,Price,F,2013-02-13,Spring Valley
24663,49,Ebony,Fernandez,F,2014-01-05,Cliffside
24664,51,Ian,Washington,M,2011-12-27,Langford
24665,56,Angela,Morgan,F,2013-07-31,Newton
24666,60,Hannah,Martinez,F,2011-12-14,Port Hammond
24667,637,Chloe,Diaz,F,2014-01-08,Seattle
24668,312,Katrina,Xu,F,2013-07-30,Coronado
24669,361,Xavier,Parker,M,2013-02-05,San Gabriel
24670,369,Alexandria,Ross,F,2013-03-26,Santa Monica
24671,56,Christian,Perry,M,2011-12-19,Newton
24672,642,Jeremy,Cook,M,2014-01-27,Tacoma
24673,345,Paige,Cox,F,2013-03-27,Newport Beach
24674,372,Dylan,Kumar,M,2013-03-07,Spring Valley
24675,383,Jackson,Nelson,M,2013-03-04,West Covina
24676,637,Jeremy,Roberts,M,2013-07-06,Seattle
24677,302,Blake,Lee,M,2013-05-14,Burlingame
24678,312,Nathan,Long,M,2013-08-12,Coronado
24679,347,Wyatt,Hernandez,M,2013-11-17,Novato
24680,359,Thomas,Flores,M,2013-03-21,San Diego
24681,368,Arianna,Murphy,F,2013-03-06,Santa Cruz
24682,56,Faith,Rogers,F,2013-10-24,Newton
24683,302,Shannon,Alonso,M,2013-07-06,Burlingame
24684,326,Charles,Martin,M,2013-07-01,Grossmont
24685,336,Jordan,Kumar,M,2013-07-23,Lincoln Acres
24686,359,Melissa,Murphy,F,2014-01-23,San Diego
24687,616,Joan,Ross,F,2013-06-09,Everett
24688,359,Ashley,Long,F,2013-08-27,San Diego
24689,229,Sandra,Ye,F,2013-10-22,Berks
24690,155,Christian,Long,M,2013-10-23,Bottrop
24691,147,Meredith,Carlson,F,2013-05-27,Hamburg
24692,147,Laura,He,F,2013-12-20,Hamburg
24693,208,Alexandra,Rogers,F,2013-04-12,Saint Germain en Laye
24694,126,Theodore,Carlson,M,2013-05-08,Berlin
24695,223,Omar,Zhou,M,2013-03-10,Saint-Denis
24696,138,Tasha,Xie,F,2013-09-01,Berlin
24697,255,Manuel,Rodriguez,M,2013-10-08,London
24698,131,Blake,Carter,M,2013-10-04,Frankfurt
24699,269,Rebekah,Rubio,F,2013-12-10,Stoke-on-Trent
24700,211,Gary,Alvarez,M,2013-10-02,Les Ulis
24701,194,Marco,Fernandez,M,2013-08-19,Paris
24702,249,Kari,Ramos,F,2013-11-02,London
24703,269,Jonathan,White,M,2013-04-04,Stoke-on-Trent
24704,172,Allen,Schmidt,M,2014-01-28,Offenbach
24705,252,Daniel,Shimshoni,F,2013-10-18,London
24706,156,Virginia,Rana,F,2013-10-25,Braunschweig
24707,207,Shaun,Pal,M,2013-10-21,Chatou
24708,207,Corey,Chander,M,2013-11-17,Chatou
24709,184,Nancy,Prasad,F,2013-08-29,Metz
24710,124,Brandy,Malhotra,F,2013-03-13,Berlin
24711,138,Rebekah,Hernandez,F,2013-03-13,Berlin
24712,233,Carly,Kumar,F,2013-11-02,Bracknell
24713,207,Jeremy,Brooks,M,2013-02-27,Chatou
24714,237,Whitney,Rodriguez,F,2014-01-20,Esher-Molesey
24715,223,Kelli,Nath,F,2013-10-05,Saint-Denis
24716,160,Colin,Liu,M,2013-09-29,Paderborn
24717,121,Damien,Anand,M,2013-10-26,Ingolstadt
24718,145,Terrence,Black,M,2013-04-07,Frankfurt am Main
24719,132,Susan,Zheng,F,2013-10-20,Hamburg
24720,233,Deanna,Alvarez,F,2013-06-04,Bracknell
24721,253,Mandy,Zheng,F,2013-09-19,London
24722,162,Hunter,Ross,M,2013-09-17,Werne
24723,177,Shawna,Pal,F,2013-04-23,Stuttgart
24724,201,Alfredo,Gutierrez,M,2013-09-29,Paris
24725,542,Bailey,Young,F,2013-05-05,Lake Oswego
24726,552,Marissa,Hughes,F,2013-09-02,W. Linn
24727,612,Mallory,Jimenez,F,2013-12-28,Burien
24728,360,Julia,Diaz,F,2013-08-24,San Francisco
24729,55,Chase,Murphy,M,2013-05-19,Newton
24730,58,Anthony,Moore,M,2013-05-17,Newton
24731,62,Evan,Mitchell,M,2013-12-04,Royal Oak
24732,546,Wyatt,Davis,M,2013-08-05,Oregon City
24733,52,Luke,Flores,M,2013-12-04,Langley
24734,612,Jack,Turner,M,2013-03-17,Burien
24735,307,Madison,Powell,F,2013-03-14,Chula Vista
24736,543,Savannah,Ramirez,F,2013-05-31,Lebanon
24737,633,Angela,Bailey,F,2013-04-02,Puyallup
24738,325,Hannah,Davis,F,2013-08-05,Glendale
24739,343,Dalton,Sanders,M,2013-08-07,National City
24740,609,Shelby,Cooper,F,2013-05-03,Bellingham
24741,644,Brittany,Perry,F,2013-01-29,Walla Walla
24742,316,Rachel,Ramirez,F,2013-03-28,El Cajon
24743,641,Chloe,Coleman,F,2013-08-15,Spokane
24744,49,Brendan,Yuan,M,2013-10-09,Cliffside
24745,352,Jennifer,Ward,F,2013-07-25,Palo Alto
24746,52,Ian,Russell,M,2013-02-03,Langley
24747,300,Dakota,Powell,M,2014-01-13,Beverly Hills
24748,50,Jose,Collins,M,2013-02-23,Haney
24749,311,Marshall,Guo,M,2013-09-24,Concord
24750,352,Destiny,Barnes,F,2013-10-08,Palo Alto
24751,616,Angela,Howard,F,2013-06-28,Everett
24752,609,Cameron,Jackson,M,2013-05-22,Bellingham
24753,316,Eduardo,Jenkins,M,2013-06-06,El Cajon
24754,383,Haley,Rivera,F,2013-08-11,West Covina
24755,59,Sean,Scott,M,2013-08-10,Oak Bay
24756,329,Carlos,Bell,M,2013-08-19,Imperial Beach
24757,41,Alisha,She,F,2011-12-25,Calgary
24758,623,Gabriella,Adams,F,2013-10-06,Kirkland
24759,68,Brooke,Stewart,F,2011-12-15,Vancouver
24760,553,Julian,Coleman,M,2013-08-12,Woodburn
24761,307,Lawrence,Rubio,M,2013-08-27,Chula Vista
24762,612,Warren,Xu,M,2013-08-15,Burien
24763,66,Fernando,Hill,M,2013-04-13,Sooke
24764,616,Abigail,Hughes,F,2013-08-14,Everett
24765,637,Morgan,Alexander,F,2013-10-06,Seattle
24766,642,Christian,White,M,2013-07-25,Tacoma
24767,644,Lauren,Jackson,F,2013-08-31,Walla Walla
24768,310,Jordan,Ross,M,2013-04-23,Colma
24769,310,Brendan,Lal,M,2013-10-23,Colma
24770,374,Isaac,Wright,M,2013-08-02,Torrance
24771,52,Samuel,Harris,M,2013-03-02,Langley
24772,347,Greg,Russell,M,2013-04-10,Novato
24773,69,Grace,Stewart,F,2013-04-16,Victoria
24774,548,Xavier,Gonzales,M,2013-07-10,Salem
24775,310,Alexandra,Alexander,F,2014-01-27,Colma
24776,361,Samantha,Perry,F,2013-02-20,San Gabriel
24777,355,Eric,Adams,M,2013-02-12,Redwood City
24778,52,Sean,Baker,M,2012-01-02,Langley
24779,627,Morgan,Lee,F,2013-03-24,Marysville
24780,631,Courtney,Hall,F,2013-03-07,Olympia
24781,41,Carmen,Garcia,F,2012-01-04,Calgary
24782,300,Nicole,Morris,F,2013-08-04,Beverly Hills
24783,307,Barry,Raman,M,2013-09-17,Chula Vista
24784,335,Megan,Kelly,F,2013-04-03,Lemon Grove
24785,623,Cody,Morris,M,2013-09-18,Kirkland
24786,60,Haley,Adams,F,2012-01-16,Port Hammond
24787,634,Andrea,Watson,F,2013-09-11,Redmond
24788,614,Ashley,Bennett,F,2013-09-15,Edmonds
24789,300,Tamara,Hu,F,2013-09-27,Beverly Hills
24790,301,Rebekah,Navarro,F,2013-09-12,Burbank
24791,612,Teresa,Ortega,F,2013-09-17,Burien
24792,310,Clifford,Malhotra,M,2013-09-28,Colma
24793,336,Cole,Morgan,M,2013-10-15,Lincoln Acres
24794,552,Cody,Sanchez,M,2013-10-17,W. Linn
24795,539,Alexandra,Lewis,F,2013-10-17,Corvallis
24796,338,Jessica,Simmons,F,2013-10-03,Los Angeles
24797,611,Dylan,Flores,M,2013-10-08,Bremerton
24798,609,Lawrence,Moreno,M,2013-10-10,Bellingham
24799,308,Byron,Sanz,M,2013-10-25,Citrus Heights
24800,609,Eduardo,Young,M,2013-10-15,Bellingham
24801,635,Chase,Bailey,M,2013-10-03,Renton
24802,326,Timothy,Allen,M,2013-04-02,Grossmont
24803,543,Anna,Diaz,F,2013-05-25,Lebanon
24804,310,Tonya,Raji,F,2013-04-05,Colma
24805,49,Donna,Luo,F,2013-06-27,Cliffside
24806,299,Faith,Russell,F,2013-04-02,Berkeley
24807,307,Anne,Moreno,F,2013-04-12,Chula Vista
24808,334,Eric,Perez,M,2013-04-07,Lakewood
24809,348,Alyssa,Moore,F,2013-04-09,Oakland
24810,360,Alyssa,Richardson,F,2013-10-26,San Francisco
24811,325,Trinity,Ramirez,F,2013-10-01,Glendale
24812,307,Johnathan,Sai,M,2013-06-03,Chula Vista
24813,311,Armando,Schmidt,M,2013-04-13,Concord
24814,614,Gabriel,Washington,M,2013-11-03,Edmonds
24815,307,Victoria,Clark,F,2013-04-09,Chula Vista
24816,51,Lauren,Perry,F,2013-06-28,Langford
24817,66,Victoria,Richardson,F,2012-01-17,Sooke
24818,612,Diane,Rubio,F,2013-04-26,Burien
24819,618,Jack,Shan,M,2013-04-14,Issaquah
24820,627,David,Clark,M,2013-02-04,Marysville
24821,648,Melissa,Alexander,F,2013-07-22,Yakima
24822,310,Paige,Cook,F,2013-08-07,Colma
24823,310,Vincent,Zhao,M,2014-01-18,Colma
24824,59,Alexandria,Wood,F,2012-01-15,Oak Bay
24825,68,Zoe,Sanders,F,2013-09-15,Vancouver
24826,611,Richard,Powell,M,2013-07-10,Bremerton
24827,331,Alexander,Martinez,M,2013-04-07,La Jolla
24828,299,Brooke,Reed,F,2013-11-17,Berkeley
24829,325,Ethan,Patterson,M,2013-02-08,Glendale
24830,612,Alexandra,Cox,F,2013-04-13,Burien
24831,383,Jackson,Diaz,M,2013-11-12,West Covina
24832,55,Morgan,Martin,F,2012-01-27,Newton
24833,199,Deanna,Ruiz,F,2013-09-17,Paris
24834,129,Bethany,Jai,F,2013-04-27,Duesseldorf
24835,243,Angel,Morgan,M,2013-11-10,Leeds
24836,208,Taylor,Robinson,F,2013-10-24,Saint Germain en Laye
